Sr.#,Sheet,Assignment_1,Assignment_2,Assignment_3,Assignment_4,Assignment_5,Assignment_6,Quiz_1,Quiz_2,Quiz_3,Quiz_4,Quiz_5,Quiz_6,Quiz_7,Quiz_8,Midterm_1,Midterm_2,Midterm_3,Midterm_4,Midterm_5,Midterm_6,Midterm_7,Midterm_8,Final_1,Final_2,Final_3,Final_4,Final_5,Final_6,Student_ID,Assignment_Mean,Assignment_Max,Assignment_Min,Assignment_Std,Assignment_Sum,Quiz_Mean,Quiz_Max,Quiz_Min,Quiz_Std,Quiz_Sum,Overall_Mean,Overall_Std,Assignment_CV,Quiz_CV
,4,72.0,77.5,97.5,42.0,64.0,0.0,0.0,4.5,6.5,6.0,2.0,1.0,7.5,0.0,9.5,3.56,32.0,9.6,0.0,0.0,0.0,0.0,46.5,16.9,0.0,0.0,0.0,0.0,123,58.833333333333336,97.5,0.0,34.02450097601237,353.0,3.4375,7.5,0.0,3.052370273363683,27.5,27.178571428571427,35.490847760025034,0.5782218485698585,0.8853865912585013
,4,72.0,68.0,103.5,0.0,76.5,0.0,2.0,4.5,10.0,4.5,0.0,7.0,0.0,0.0,12.5,4.68,11.5,3.45,0.0,0.0,0.0,0.0,18.25,6.63,0.0,0.0,0.0,0.0,124,53.333333333333336,103.5,0.0,43.14124090318528,320.0,3.5,10.0,0.0,3.693623849670827,28.0,24.857142857142858,37.12319851699026,0.8087466269421723,1.0523144870857057
,4,76.0,67.0,73.0,42.0,73.0,0.0,3.5,4.5,7.5,0.0,8.0,9.5,11.5,0.0,29.5,11.06,40.0,12.0,0.0,0.0,0.0,0.0,63.25,23.0,0.0,0.0,0.0,0.0,125,55.166666666666664,76.0,0.0,29.755111605683258,331.0,5.5625,11.5,0.0,4.271479335579855,44.5,26.821428571428573,31.61158936873599,0.5392698291370132,0.7665283688792921
,4,31.0,74.0,89.5,14.0,53.0,0.0,1.5,0.0,3.0,2.5,4.5,8.0,3.5,0.0,10.0,3.75,17.0,5.09,0.0,0.0,0.0,0.0,22.5,8.18,0.0,0.0,0.0,0.0,126,43.583333333333336,89.5,0.0,34.800023946351914,261.5,2.875,8.0,0.0,2.615202805574687,23.0,20.321428571428573,30.108526228434894,0.7982877491899047,0.9064827748959055
,4,70.0,56.0,0.0,12.8,76.0,0.0,2.0,7.0,7.0,9.0,9.5,8.5,2.0,0.0,20.5,7.68,31.5,9.44,0.0,0.0,0.0,0.0,52.75,19.18,0.0,0.0,0.0,0.0,127,35.800000000000004,76.0,0.0,35.45701623092389,214.8,5.625,9.5,0.0,3.710506318935078,45.0,18.557142857142857,27.038710548616557,0.9901428715700611,0.6584749456850183
,4,34.0,89.5,57.5,0.0,72.5,0.0,7.5,7.5,7.0,2.0,6.5,6.5,4.5,0.0,35.5,13.31,36.5,10.95,0.0,0.0,0.0,0.0,41.0,14.9,0.0,0.0,0.0,0.0,128,42.25,89.5,0.0,37.465650935223316,253.5,5.1875,7.5,0.0,2.802263116024006,41.5,21.071428571428573,30.10613095167031,0.8865511342930269,0.5391559626789815
,4,64.0,66.5,105.5,29.0,0.0,0.0,0.5,9.5,0.0,0.5,5.0,8.5,5.0,0.0,12.0,4.5,20.0,6.0,0.0,0.0,0.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,129,44.166666666666664,105.5,0.0,41.91737905292585,265.0,3.625,9.5,0.0,3.9256482631170977,29.0,21.0,33.43017982417868,0.9488578975234103,1.0799582567034658
,4,37.0,83.0,98.0,55.5,78.5,0.0,9.5,3.5,8.5,5.5,4.5,9.0,9.0,0.0,26.0,9.75,35.5,10.65,0.0,0.0,0.0,0.0,57.75,21.0,0.0,0.0,0.0,0.0,130,58.666666666666664,98.0,0.0,35.92724128939859,352.0,6.1875,9.5,0.0,3.401024005459868,49.5,28.678571428571427,35.057429335995984,0.6122917904231993,0.5487735385978004
,4,62.0,80.5,87.5,52.5,69.5,0.0,3.5,5.0,6.5,6.0,4.0,2.0,5.0,0.0,18.0,6.75,25.1,7.53,0.0,0.0,0.0,0.0,50.25,18.27,0.0,0.0,0.0,0.0,131,58.666666666666664,87.5,0.0,31.357083197687036,352.0,4.0,6.5,0.0,2.1547290184283368,32.0,27.428571428571427,34.18831173574763,0.5344046446234227,0.5373389073387373
,4,62.0,66.0,82.0,0.0,48.5,0.0,1.5,3.5,9.0,5.0,0.0,1.5,0.0,0.0,6.0,2.25,3.0,0.9,0.0,0.0,0.0,0.0,13.5,4.9,0.0,0.0,0.0,0.0,132,43.083333333333336,82.0,0.0,35.04057172288527,258.5,2.5625,9.0,0.0,3.167214864829982,20.5,19.928571428571427,30.17758792857397,0.8131320789654688,1.2311816772905664
,4,71.0,0.0,90.5,0.0,0.0,0.0,5.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,18.0,6.75,8.3,2.49,0.0,0.0,0.0,0.0,6.5,2.36,0.0,0.0,0.0,0.0,133,26.916666666666668,90.5,0.0,42.152599761659616,161.5,2.6875,8.5,0.0,3.8446391248074248,21.5,13.071428571428571,29.089290352066218,1.5654592632455908,1.4252601018748563
,4,68.0,68.0,0.0,27.3,71.5,0.0,4.5,10.0,9.0,9.5,0.5,4.0,1.0,0.0,20.0,7.5,26.75,8.02,0.0,0.0,0.0,0.0,45.5,16.54,0.0,0.0,0.0,0.0,134,39.13333333333333,71.5,0.0,34.400678287886514,234.8,4.8125,10.0,0.0,4.199808669111351,38.5,19.521428571428572,27.84446302012522,0.8788387538419445,0.870877899245485
,4,66.0,77.0,112.5,57.0,69.0,0.0,5.0,7.0,5.5,9.0,1.0,7.0,6.5,0.0,11.5,4.31,20.1,6.03,0.0,0.0,0.0,0.0,55.75,20.27,0.0,0.0,0.0,0.0,135,63.583333333333336,112.5,0.0,36.59018538715904,381.5,5.125,9.0,0.0,3.1024184114977142,41.0,30.178571428571427,37.701564517045796,0.5753776924283317,0.604171063582807
,4,65.5,31.0,102.5,11.9,33.0,0.0,1.0,9.5,7.5,4.0,5.0,10.0,5.0,0.0,30.5,11.43,17.6,5.28,0.0,0.0,0.0,0.0,34.75,12.63,0.0,0.0,0.0,0.0,136,40.65,102.5,0.0,37.61269732417498,243.9,5.25,10.0,0.0,3.6449573777637356,42.0,20.42142857142857,29.69475940740615,0.9250540414209293,0.6929576763809384
,4,37.0,59.5,85.5,56.5,0.0,0.0,1.5,7.0,5.5,0.5,4.5,2.0,6.0,0.0,15.5,5.81,13.0,3.9,0.0,0.0,0.0,0.0,35.5,12.9,0.0,0.0,0.0,0.0,137,39.75,85.5,0.0,34.442343125867616,238.5,3.375,7.0,0.0,2.6958963523950885,27.0,18.964285714285715,28.445267475596744,0.8662561148357046,0.7964243286248416
,4,71.0,97.5,106.0,46.0,75.0,0.0,5.5,9.0,8.5,9.5,9.0,0.0,10.0,0.0,26.0,9.75,40.0,12.0,0.0,0.0,0.0,0.0,69.5,25.27,0.0,0.0,0.0,0.0,138,65.91666666666667,106.0,0.0,38.61141886368159,395.5,6.4375,10.0,0.0,4.195554620241354,51.5,31.928571428571427,38.93478627676775,0.5856722448733176,0.6507258038373562
,4,71.5,96.0,94.0,52.5,0.0,0.0,4.0,9.5,6.5,6.0,6.0,8.5,7.0,0.0,27.5,10.31,39.5,11.85,0.0,0.0,0.0,0.0,55.5,20.18,0.0,0.0,0.0,0.0,139,52.333333333333336,96.0,0.0,43.56106824524241,314.0,5.9375,9.5,0.0,2.920830361386981,47.5,25.821428571428573,36.085159501708404,0.8322180776649508,0.4911022045207198
,4,59.5,52.5,49.0,0.0,40.0,0.0,0.0,1.0,5.5,7.5,3.0,2.0,0.0,0.0,8.0,3.0,5.0,1.5,0.0,0.0,0.0,0.0,20.5,7.45,0.0,0.0,0.0,0.0,140,33.5,59.5,0.0,26.698314553544385,201.0,2.375,7.5,0.0,2.812599204599597,19.0,15.714285714285714,23.10653777423368,0.7967267846476987,1.1792868782388248
,4,52.5,87.0,88.0,55.5,0.0,0.0,1.5,7.0,6.5,1.5,2.5,8.0,6.5,0.0,10.5,3.93,19.0,5.7,0.0,0.0,0.0,0.0,36.0,13.09,0.0,0.0,0.0,0.0,141,47.166666666666664,88.0,0.0,39.50021096990074,283.0,4.1875,8.0,0.0,3.1160586368955623,33.5,22.607142857142858,33.05309165769321,0.8372827874634511,0.7423606043825045
,4,31.5,76.0,0.0,47.0,50.0,0.0,7.0,10.0,6.5,7.5,4.0,1.0,9.5,0.0,25.5,9.56,28.6,8.58,0.0,0.0,0.0,0.0,48.5,17.63,0.0,0.0,0.0,0.0,142,34.083333333333336,76.0,0.0,30.02401816324169,204.5,5.6875,10.0,0.0,3.7026776025697172,45.5,17.857142857142858,23.80645401455775,0.880641909363757,0.6498775958876204
,4,33.0,79.5,0.0,37.0,74.0,0.0,5.0,6.5,8.5,8.0,3.0,6.0,5.5,0.0,25.0,9.37,30.6,9.18,0.0,0.0,0.0,0.0,42.5,15.45,0.0,0.0,0.0,0.0,143,37.25,79.5,0.0,34.43508385353519,223.5,5.3125,8.5,0.0,2.75081156855832,42.5,19.0,27.00284885255343,0.9241836783020717,0.5168269738954101
,4,74.0,74.0,106.0,19.95,0.0,0.0,5.0,10.0,8.5,9.0,5.5,7.5,6.5,0.0,26.5,9.93,28.0,8.4,0.0,0.0,0.0,0.0,38.75,14.09,0.0,0.0,0.0,0.0,144,45.65833333333333,106.0,0.0,44.89521596636625,273.95,6.5,10.0,0.0,3.1396087108337016,52.0,23.282142857142855,34.422921741316365,0.9830710404663974,0.482274763568925
,4,63.0,72.0,113.5,45.0,64.0,0.0,6.0,8.0,6.5,5.0,4.5,9.0,8.5,0.0,24.0,9.0,17.0,5.09,0.0,0.0,0.0,0.0,53.75,19.54,0.0,0.0,0.0,0.0,145,59.583333333333336,113.5,0.0,37.02757981109036,357.5,5.9375,9.0,0.0,2.8962722346393575,47.5,28.928571428571427,35.928271031886005,0.6213376184879242,0.48697305332313706
,4,60.5,54.0,78.0,0.0,47.0,0.0,3.0,0.0,6.0,2.0,3.0,2.5,7.0,0.0,11.5,4.31,10.1,3.03,0.0,0.0,0.0,0.0,34.25,12.45,0.0,0.0,0.0,0.0,146,39.916666666666664,78.0,0.0,32.58591208891761,239.5,2.9375,7.0,0.0,2.513357174321685,23.5,18.785714285714285,27.792994611062504,0.816144066344572,0.8527081168182139
,4,29.0,47.0,70.7,37.0,65.5,0.0,2.0,0.0,7.5,1.0,5.0,7.0,4.0,0.0,9.0,3.37,8.4,2.52,0.0,0.0,0.0,0.0,15.0,5.45,0.0,0.0,0.0,0.0,147,41.53333333333333,70.7,0.0,25.913831570546773,249.2,3.3125,7.5,0.0,3.0111400309042895,26.5,19.692857142857143,25.464408473418324,0.6237783415842119,0.9062874434625402
,4,70.0,79.0,84.0,42.5,69.5,0.0,3.5,9.0,5.0,7.0,6.5,6.0,7.0,0.0,19.0,7.12,10.1,3.03,0.0,0.0,0.0,0.0,58.0,21.09,0.0,0.0,0.0,0.0,148,57.5,84.0,0.0,31.61012496020856,345.0,5.5,9.0,0.0,2.7386127875258306,44.0,27.785714285714285,33.18868799740374,0.5496457130970016,0.49702591425151194
,4,61.5,0.0,101.5,35.0,65.0,0.0,2.5,3.0,3.0,8.5,6.5,1.0,4.5,0.0,19.0,7.12,21.5,6.45,0.0,0.0,0.0,0.0,44.5,16.18,0.0,0.0,0.0,0.0,149,43.833333333333336,101.5,0.0,40.01583020089257,263.0,3.625,8.5,0.0,2.799872446074234,29.0,20.857142857142858,32.349312542587704,0.912700453148922,0.770253767833352
,4,63.0,47.5,78.0,12.75,43.0,0.0,1.0,4.5,4.0,9.0,4.5,8.5,6.0,0.0,23.5,8.81,12.5,3.75,0.0,0.0,0.0,0.0,18.75,6.81,0.0,0.0,0.0,0.0,150,40.708333333333336,78.0,0.0,29.58987016981769,244.25,4.6875,9.0,0.0,3.184084304339767,37.5,20.125,26.161251072766145,0.7266964963321442,0.6778252909717439
,4,69.5,48.5,0.0,35.0,38.0,0.0,1.5,0.0,5.5,3.0,3.5,6.5,4.0,0.0,9.0,3.37,4.0,1.2,0.0,0.0,0.0,0.0,12.0,4.36,0.0,0.0,0.0,0.0,151,31.833333333333332,69.5,0.0,27.4639157198435,191.0,3.0,6.5,0.0,2.390457218668787,24.0,15.357142857142858,22.63712791940622,0.8624698750081702,0.7941718334447798
,4,77.5,69.0,108.5,40.5,65.5,0.0,1.5,3.5,8.5,3.0,4.5,4.0,5.0,0.0,9.0,3.37,18.1,5.43,0.0,0.0,0.0,0.0,27.25,9.9,0.0,0.0,0.0,0.0,152,60.166666666666664,108.5,0.0,36.741892529735956,361.0,3.75,8.5,0.0,2.5213375135318272,30.0,27.928571428571427,36.90625189004471,0.6105670946059263,0.6705684876414435
,4,34.5,83.5,97.5,0.0,54.0,0.0,7.0,10.0,7.5,9.5,10.0,9.0,11.0,0.0,35.0,13.12,44.0,13.2,0.0,0.0,0.0,0.0,81.75,29.72,0.0,0.0,0.0,0.0,153,44.916666666666664,97.5,0.0,41.18181232858343,269.5,8.0,11.0,0.0,3.494894235064305,64.0,23.821428571428573,31.910696990469866,0.9166451772202873,0.4363163839031592
,4,35.5,0.0,72.0,0.0,51.0,0.0,0.0,0.0,4.5,2.0,5.0,5.5,6.0,0.0,13.0,4.87,8.5,2.54,0.0,0.0,0.0,0.0,21.5,7.81,0.0,0.0,0.0,0.0,154,26.416666666666668,72.0,0.0,31.17116723298418,158.5,2.875,6.0,0.0,2.655856063225458,23.0,12.964285714285714,22.88387430695911,1.1795345824792196,0.9205740253814414
,4,64.0,0.0,75.0,29.0,47.0,0.0,4.5,10.0,4.0,3.0,1.5,6.0,0.0,0.0,12.0,4.5,5.0,1.5,0.0,0.0,0.0,0.0,29.75,10.81,0.0,0.0,0.0,0.0,155,35.833333333333336,75.0,0.0,31.833420593248643,215.0,3.625,10.0,0.0,3.346106479391917,29.0,17.428571428571427,25.87236210474646,0.8881266788779497,0.9205244785122193
,4,75.5,55.0,68.5,42.0,72.0,0.0,3.5,10.0,9.0,9.0,5.5,0.0,3.0,0.0,21.5,8.06,22.8,6.84,0.0,0.0,0.0,0.0,46.75,17.0,0.0,0.0,0.0,0.0,156,52.166666666666664,75.5,0.0,28.415957957926857,313.0,5.0,10.0,0.0,4.026696625558687,40.0,25.214285714285715,30.10029023992082,0.544610450864247,0.8037318613889595
,4,34.0,53.5,105.0,0.0,70.0,0.0,1.0,7.5,2.5,3.5,7.5,0.0,0.0,0.0,14.0,5.25,12.5,3.75,0.0,0.0,0.0,0.0,20.75,7.54,0.0,0.0,0.0,0.0,157,43.75,105.0,0.0,41.131192542886474,262.5,2.75,7.5,0.0,3.1959796173138706,22.0,20.321428571428573,33.15906138068977,0.9399267034480456,1.1579636294615474
,4,65.5,67.0,90.5,0.0,0.0,0.0,2.0,2.5,8.5,2.5,3.0,0.5,0.0,0.0,5.0,1.87,4.0,1.2,0.0,0.0,0.0,0.0,12.0,4.36,0.0,0.0,0.0,0.0,158,37.166666666666664,90.5,0.0,41.668533291521875,223.0,2.375,8.5,0.0,2.748376143938713,19.0,17.285714285714285,31.48181055156129,1.1208248890394121,1.152358970204911
,4,67.0,91.0,117.0,49.5,75.0,0.0,1.0,10.0,8.5,8.0,4.5,7.5,3.5,0.0,27.0,10.12,32.6,9.77,0.0,0.0,0.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,159,66.58333333333333,117.0,0.0,39.83518126815374,399.5,5.375,10.0,0.0,3.6815175442433286,43.0,31.607142857142858,40.07117637185332,0.5981857233179558,0.6836615681046108
,4,60.0,67.0,67.5,29.5,46.5,0.0,3.5,6.5,5.5,7.5,0.5,1.0,4.5,0.0,16.5,6.18,24.1,7.23,0.0,0.0,0.0,0.0,25.0,9.09,0.0,0.0,0.0,0.0,160,45.083333333333336,67.5,0.0,26.392075830950976,270.5,3.625,7.5,0.0,2.862940546261583,29.0,21.392857142857142,26.937376500825998,0.5852766668602375,0.7876040017225814
,4,56.0,68.5,58.0,0.0,30.0,0.0,1.5,2.5,4.5,3.5,1.5,0.5,4.0,0.0,9.0,3.37,5.8,1.74,0.0,0.0,0.0,0.0,36.25,13.18,0.0,0.0,0.0,0.0,161,35.416666666666664,68.5,0.0,30.219888594544265,212.5,2.25,4.5,0.0,1.647508942095828,18.0,16.464285714285715,25.354004603820467,0.8530265881034325,0.7289862575645257
,4,33.5,89.5,110.0,54.0,67.0,0.0,1.5,0.0,5.5,6.0,2.0,1.0,4.0,0.0,26.5,9.93,25.2,7.56,0.0,0.0,0.0,0.0,42.0,15.27,0.0,0.0,0.0,0.0,162,59.0,110.0,0.0,39.373849189531875,354.0,2.5,6.0,0.0,2.3754698783308417,20.0,26.714285714285715,37.96340053551288,0.6672402845201131,0.9464023419644788
,4,60.0,83.0,0.0,39.0,73.0,0.0,1.0,0.0,7.0,5.5,0.0,0.5,6.0,0.0,14.5,5.43,16.5,4.95,0.0,0.0,0.0,0.0,25.25,9.18,0.0,0.0,0.0,0.0,163,42.5,83.0,0.0,36.05967276612476,255.0,2.5,7.0,0.0,3.082207001484488,20.0,19.642857142857142,30.450103303745802,0.8482632972506413,1.2279709169260908
,4,52.0,82.0,104.0,55.0,63.5,0.0,0.0,5.0,8.5,4.5,2.5,4.0,2.5,0.0,16.0,6.0,13.3,3.99,0.0,0.0,0.0,0.0,45.5,16.54,0.0,0.0,0.0,0.0,164,59.416666666666664,104.0,0.0,34.98344846733476,356.5,3.375,8.5,0.0,2.799872446074234,27.0,27.392857142857142,36.10038278692675,0.5886826643594587,0.8271410475847073
,5,3.25,3.25,3.25,3.25,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,15.0,5.45,4.09,5.45,15.0,16.39,8.1,6.2,6.2,8.1,45.0,165,2.1666666666666665,3.25,0.0,1.6782927833565473,13.0,1.5,2.0,0.0,0.9258200997725514,12.0,1.7857142857142858,1.2892198850808625,0.7710380321699299,0.6131258938891069
,5,100.0,120.0,100.0,80.0,0.0,0.0,10.0,10.0,16.0,10.0,10.0,10.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,15.0,20.0,0.0,40.0,20.0,15.0,15.0,20.0,0.0,166,66.66666666666667,120.0,0.0,53.16640543300503,400.0,8.25,16.0,0.0,5.496752287877426,66.0,33.285714285714285,44.759921240441756,0.7973764750238218,0.6654663786776545
,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,5,26.5,98.0,80.0,56.0,0.0,0.0,0.5,0.0,9.0,2.0,6.0,7.0,0.0,0.0,18.0,1.0,10.0,7.25,10.0,2.0,13.5,6.95,38.0,16.0,12.0,2.5,8.5,31.49,168,43.416666666666664,98.0,0.0,41.30909907837094,260.5,3.0625,9.0,0.0,3.6881809298661814,24.5,20.357142857142858,33.06254479213402,0.9512380813257049,1.200384354716414
,5,34.0,0.0,86.0,64.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,6.0,1.0,14.0,5.25,11.0,2.0,5.0,4.9,15.0,12.0,5.5,2.5,7.0,17.15,169,30.666666666666668,86.0,0.0,37.430825086640375,184.0,2.0,6.0,0.0,2.449489742783178,16.0,14.285714285714286,27.54696289675443,1.2201725009227546,1.2186516133249643
,5,68.5,0.0,87.0,74.0,0.0,0.0,3.5,2.0,5.0,7.0,9.0,9.0,0.0,0.0,7.5,2.0,13.0,5.62,11.0,8.0,17.5,9.95,39.0,17.0,13.5,8.5,8.0,35.2,170,38.25,87.0,0.0,42.32936333090778,229.5,4.4375,9.0,0.0,3.6784847423905402,35.5,18.928571428571427,31.590442288072573,1.106360777075478,0.82709044235875
,5,33.0,98.0,53.0,69.0,0.0,0.0,5.0,3.0,0.0,6.0,5.0,6.0,0.0,0.0,9.0,1.0,15.0,6.25,11.0,1.0,13.5,6.94,34.0,17.0,4.5,3.0,3.5,25.34,171,42.166666666666664,98.0,0.0,38.97392290579262,253.0,3.125,6.0,0.0,2.748376143938713,25.0,19.857142857142858,31.468805415613,0.9240636111386854,0.8766750060410567
,5,35.0,0.0,0.0,39.0,0.0,0.0,1.5,6.0,6.0,6.0,4.0,5.0,0.0,0.0,20.0,2.0,16.0,9.5,17.5,2.0,11.0,8.31,28.0,13.0,12.5,7.0,11.7,29.54,172,12.333333333333334,39.0,0.0,19.148542155126762,74.0,3.5625,6.0,0.0,2.6650850964703867,28.5,7.321428571428571,12.850631745705588,1.5513266666319276,0.7460000270036072
,5,40.5,90.0,76.0,53.0,0.0,0.0,0.5,4.5,6.0,5.0,4.0,3.0,0.0,0.0,5.0,0.0,18.0,5.75,8.5,2.0,11.0,5.86,39.0,12.0,12.5,7.0,5.0,30.93,173,43.25,90.0,0.0,37.68786276773996,259.5,2.875,6.0,0.0,2.401636346922061,23.0,20.178571428571427,31.29426535255371,0.8711942387364762,0.8324562727632795
,5,0.0,87.0,63.0,64.0,0.0,0.0,1.0,5.0,6.0,6.0,6.0,8.0,0.0,0.0,6.5,0.5,13.0,5.0,12.0,3.0,11.5,7.22,32.5,12.0,13.0,4.5,11.5,30.07,174,35.666666666666664,87.0,0.0,40.00333319445602,214.0,4.0,8.0,0.0,3.1622776601683795,32.0,17.571428571428573,29.75467457964647,1.1212744051515282,0.7885979202414912
,5,0.0,93.0,89.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,6.5,7.0,0.0,0.0,20.0,18.0,18.0,14.0,12.0,8.0,19.0,10.63,38.0,12.0,11.0,4.0,10.0,30.69,175,30.333333333333332,93.0,0.0,47.009218954016525,182.0,3.25,7.0,0.0,3.484660262185848,26.0,14.857142857142858,32.40277087595381,1.54924373131989,1.0689141908545547
,5,41.65,105.0,88.0,60.0,0.0,0.0,9.0,5.0,6.0,3.0,4.0,0.0,0.0,0.0,19.0,1.0,12.0,8.0,19.0,4.5,16.5,10.9,25.0,11.0,11.5,6.5,8.0,25.38,176,49.10833333333333,105.0,0.0,43.895220886409334,294.65,3.375,9.0,0.0,3.2923070504261465,27.0,22.974999999999998,36.03504037205154,0.8936626694664451,0.9726165584715352
,5,89.0,94.0,87.0,73.0,0.0,0.0,6.0,2.0,0.0,1.0,8.0,9.0,0.0,0.0,20.0,2.0,13.0,8.75,15.0,13.0,17.0,12.27,34.0,16.0,14.5,10.0,15.0,36.62,177,57.166666666666664,94.0,0.0,44.82595974060864,343.0,3.25,9.0,0.0,3.8078865529319543,26.0,26.357142857142858,39.33604168983168,0.7839904344535995,1.168063359795078
,5,35.0,0.0,39.0,25.0,0.0,0.0,3.0,2.0,4.0,1.0,4.0,6.5,0.0,0.0,8.0,1.0,12.0,5.25,11.0,2.0,15.5,7.76,35.0,16.0,8.0,2.0,0.5,25.16,178,16.5,39.0,0.0,18.641351882307248,99.0,2.5625,6.5,0.0,2.258910925961573,20.5,8.535714285714286,13.69792837469381,1.1290946021991064,0.8780994853106212
,5,37.5,92.0,78.0,47.0,0.0,0.0,3.5,5.0,7.0,0.0,6.0,8.0,0.0,0.0,19.0,0.0,15.0,8.5,11.0,2.0,17.0,8.17,30.5,13.0,11.0,2.5,6.0,25.78,179,42.416666666666664,92.0,0.0,38.38804067241082,254.5,3.6875,8.0,0.0,3.3267047187441037,29.5,20.285714285714285,31.118084208947778,0.9048092553208081,0.8997173005393114
,5,82.5,110.0,86.0,70.0,0.0,0.0,3.5,6.0,8.0,5.0,7.0,4.0,0.0,0.0,14.0,3.0,13.0,7.5,16.0,6.5,16.5,10.63,32.5,17.0,10.5,2.0,8.0,28.61,180,58.083333333333336,110.0,0.0,46.819244618710655,348.5,4.1875,8.0,0.0,2.9753451180373296,33.5,27.285714285714285,40.17400340332725,0.805931454304177,0.7088374313370649
,5,62.0,111.0,72.0,72.0,0.0,0.0,1.5,2.0,7.0,2.0,7.0,1.0,0.0,0.0,10.0,0.0,10.0,5.0,2.5,1.0,9.0,3.4,29.0,18.0,6.5,0.0,4.2,23.56,181,52.833333333333336,111.0,0.0,44.23761596951927,317.0,2.5625,7.0,0.0,2.8465204322872113,20.5,24.107142857142858,37.72989967744851,0.8371465836659169,1.1065191184789938
,5,55.5,80.0,74.0,53.0,0.0,0.0,5.0,1.0,0.0,5.0,6.0,6.0,0.0,0.0,20.0,2.0,13.0,8.75,20.0,2.0,16.5,10.49,36.0,12.0,12.5,4.0,4.5,28.26,182,43.75,80.0,0.0,35.44255916267898,262.5,2.875,6.0,0.0,2.850438562747845,23.0,20.392857142857142,30.465730161703235,0.8099305110301414,0.9880202990460468
,5,74.5,101.0,86.0,65.0,0.0,0.0,10.0,3.0,12.0,3.0,9.0,7.0,0.0,0.0,7.0,1.0,18.0,6.5,14.0,10.0,18.5,11.58,35.5,12.0,14.0,8.0,12.0,33.36,183,54.416666666666664,101.0,0.0,43.82968932888604,326.5,5.5,12.0,0.0,4.6291004988627575,44.0,26.464285714285715,37.16825790381351,0.8052980645924678,0.8401271322799924
,5,18.5,103.0,71.0,64.0,0.0,0.0,0.5,1.0,7.0,5.0,7.0,8.0,0.0,0.0,16.5,2.0,16.0,8.62,10.5,14.0,12.5,10.09,33.0,19.0,11.0,11.0,9.5,34.16,184,42.75,103.0,0.0,42.715044188201425,256.5,3.5625,8.0,0.0,3.519714882933397,28.5,20.357142857142858,33.36824179425041,0.9989486479934852,0.9852245998413989
,5,27.0,88.0,51.0,66.0,0.0,0.0,0.5,2.0,6.0,2.0,0.0,4.0,0.0,0.0,8.0,1.0,11.0,5.0,2.5,0.5,4.0,1.9,26.5,4.0,2.0,0.0,1.5,13.91,185,38.666666666666664,88.0,0.0,35.94254674708884,232.0,1.8125,6.0,0.0,2.202879608927499,14.5,17.607142857142858,29.286501597564968,0.9293082844201201,1.2087130913182436
,5,0.0,86.0,60.0,55.0,0.0,0.0,7.0,5.0,5.0,1.0,2.0,9.0,0.0,0.0,18.0,3.0,18.0,9.75,16.0,0.0,8.0,6.54,36.0,16.0,15.0,6.0,10.5,34.17,186,33.5,86.0,0.0,38.17721833764215,201.0,3.625,9.0,0.0,3.3779748793788102,29.0,16.428571428571427,28.321544627895744,1.139278374743126,0.9292915761702367
,5,59.0,94.0,77.0,56.0,0.0,0.0,5.5,0.0,9.0,0.0,4.0,6.0,0.0,0.0,20.0,0.5,14.0,8.62,11.0,2.0,19.5,8.85,37.0,13.0,10.5,6.0,8.5,30.69,187,47.666666666666664,94.0,0.0,39.36834599861501,286.0,3.0625,9.0,0.0,3.550025150816339,24.5,22.178571428571427,33.57975989677822,0.8257361252593515,1.1554190889556841
,5,30.5,0.0,45.0,36.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,15.0,8.75,6.0,1.0,19.5,7.22,28.0,11.0,3.5,0.0,0.0,17.38,188,18.583333333333332,45.0,0.0,20.87682127783506,111.5,1.25,6.0,0.0,2.052872551885702,10.0,8.678571428571429,15.784129252630194,1.1228121877645245,1.6292639300680174
,5,27.0,0.0,73.0,60.0,0.0,0.0,4.5,5.0,7.0,2.0,0.0,4.5,0.0,0.0,13.0,0.0,13.0,6.5,1.0,2.0,11.5,3.95,17.5,11.0,4.0,1.5,0.0,13.9,189,26.666666666666668,73.0,0.0,32.83697103367889,160.0,2.875,7.0,0.0,2.7353505912666582,23.0,13.071428571428571,23.83344219857818,1.2309248169565996,0.94812845451184
